column_name,data_type,table
MEAS_VALUE,varchar(65535),ip_flwsht_meas
MEAS_COMMENT,varchar(65535),ip_flwsht_meas
EDITED_LINE,bigint,ip_flwsht_meas
ISACCEPTED_YN,varchar(65535),ip_flwsht_meas
CM_PHY_OWNER_ID,varchar(65535),ip_flwsht_meas
CM_LOG_OWNER_ID,varchar(65535),ip_flwsht_meas
IP_SIGNIFICANT_YN,varchar(65535),ip_flwsht_meas
CAPTURE_DEVICE_ID,varchar(65535),ip_flwsht_meas
RECEIVED_INSTANT,timestamp,ip_flwsht_meas
CHART_CORR_ID,"decimal(38,9)",ip_flwsht_meas
AUTOVALIDATE_YN,varchar(65535),ip_flwsht_meas
NEEDS_COSIGN_C,bigint,ip_flwsht_meas
FLT_ID,varchar(65535),ip_flwsht_meas
FLO_DAT_USED,"decimal(38,9)",ip_flwsht_meas
MEAS_LOCATION,varchar(65535),ip_flwsht_meas
UPDATE_DATE,timestamp,ip_flwsht_meas
FLO_CNCT_DATE_REAL,"decimal(38,9)",ip_flwsht_meas
USER_PENDED_BY_ID,varchar(65535),ip_flwsht_meas
INSTANT_PENDED_DTTM,timestamp,ip_flwsht_meas
ABNORMAL_C,bigint,ip_flwsht_meas
THRDPRTY_SRC_C,bigint,ip_flwsht_meas
PAT_REPORTED_STATUS_C,bigint,ip_flwsht_meas
MYPT_ID,varchar(65535),ip_flwsht_meas
DOCUMENTATION_SOURCE_C,bigint,ip_flwsht_meas
IS_FROM_SPEECH_YN,varchar(65535),ip_flwsht_meas
ABNORMAL_TYPE_C,bigint,ip_flwsht_meas
FLO_NETWORKED_INI,varchar(65535),ip_flwsht_meas
FLO_CATEGORY_INI,varchar(65535),ip_flwsht_meas
FLO_CATEGORY_ITEM,varchar(65535),ip_flwsht_meas
FLO_CATEGORY_VALUE,varchar(65535),ip_flwsht_meas
DOC_METHOD_C,bigint,ip_flwsht_meas
MACRO_RECORD_ID,"decimal(38,9)",ip_flwsht_meas
DOCUMENTING_INPATIENT_DATA_ID,varchar(65535),ip_flwsht_meas
SPEECH_ENTERED_METHOD_C,bigint,ip_flwsht_meas
DELETE_FLAG,bigint,ip_flwsht_meas
ETL_LOAD_TS,timestamp,ip_flwsht_meas
FREQ_ID,varchar(65535),ip_frequency
FREQ_NAME,varchar(65535),ip_frequency
FREQ_TYPE,bigint,ip_frequency
APPLIES_TO,bigint,ip_frequency
NUMBER_OF_TIMES,double,ip_frequency
TIME_UNIT,bigint,ip_frequency
NOW_YN,varchar(65535),ip_frequency
PRN_YN,varchar(65535),ip_frequency
END_OF_RANGE,bigint,ip_frequency
IS_COMMON_YN,varchar(65535),ip_frequency
FREQ_PERIOD,bigint,ip_frequency
CM_PHY_OWNER_ID,varchar(65535),ip_frequency
CM_LOG_OWNER_ID,varchar(65535),ip_frequency
DUP_DOSE_INT,bigint,ip_frequency
MISSED_DOSE_INT,bigint,ip_frequency
IP_COUNT,bigint,ip_frequency
IP_COUNT_TYPE_C,bigint,ip_frequency
END_DURATION,double,ip_frequency
UNTIL_DISCONTINU_YN,varchar(65535),ip_frequency
SPEC_TYPE_C,bigint,ip_frequency
CYCLE_LENGTH,"decimal(38,9)",ip_frequency
ALLOW_CHANGE_DAY_YN,varchar(65535),ip_frequency
RECORD_STATE_C,bigint,ip_frequency
DISPLAY_NAME,varchar(65535),ip_frequency
GENERIC_FREQ_ID,varchar(65535),ip_frequency
WHEN_TIME_C,bigint,ip_frequency
PRN_PAR_LEVEL,bigint,ip_frequency
KEEP_DEF_START_T_YN,varchar(65535),ip_frequency
SEL_DO_NOT_DISP_YN,varchar(65535),ip_frequency
DELIV_DEST_DEP_ID,"decimal(38,9)",ip_frequency
PERDAY_MULTDAYS_YN,varchar(65535),ip_frequency
MAX_INTERVAL,bigint,ip_frequency
UNTIL_SPECIFIED_YN,varchar(65535),ip_frequency
MAR_RESTR_RESCH_YN,varchar(65535),ip_frequency
RESTR_MED_YN,varchar(65535),ip_frequency
TREAT_CONTINUOUS_YN,varchar(65535),ip_frequency
NOTIFICATION_GROUPING_SYSTEM_C,bigint,ip_frequency
DELETE_FLAG,bigint,ip_frequency
ETL_LOAD_TS,timestamp,ip_frequency
RES_TYPE,varchar(65535),ip_res_episode
INPATIENT_DATA_ID,varchar(65535),ip_res_episode
EPISODE_NUM,bigint,ip_res_episode
APPLICATION_NUM,bigint,ip_res_episode
EPI_START_DT,timestamp,ip_res_episode
EPI_END_DT,timestamp,ip_res_episode
EPI_LENGTH,double,ip_res_episode
CLIN_JUSTIFICATION,varchar(65535),ip_res_episode
LESS_RESTRICT,varchar(65535),ip_res_episode
CM_PHY_OWNER_ID,varchar(65535),ip_res_episode
CM_LOG_OWNER_ID,varchar(65535),ip_res_episode
DELETE_FLAG,bigint,ip_res_episode
ETL_LOAD_TS,timestamp,ip_res_episode
RECORD_ID,"decimal(38,9)",lno_lab_results
LINE,bigint,lno_lab_results
CM_PHY_OWNER_ID,varchar(65535),lno_lab_results
CM_LOG_OWNER_ID,varchar(65535),lno_lab_results
RESULT_ID,varchar(65535),lno_lab_results
TEST_ID,varchar(65535),lno_lab_results
ORDER_ID,"decimal(38,9)",lno_lab_results
SPECIMEN_ID,varchar(65535),lno_lab_results
SUSC_PREF_LINE,bigint,lno_lab_results
DELETE_FLAG,bigint,lno_lab_results
ETL_LOAD_TS,timestamp,lno_lab_results
ORDER_MED_ID,"decimal(38,9)",mar_admin_info
LINE,bigint,mar_admin_info
CM_PHY_OWNER_ID,varchar(65535),mar_admin_info
CM_LOG_OWNER_ID,varchar(65535),mar_admin_info
TAKEN_TIME,timestamp,mar_admin_info
MAR_ORIG_DUE_TM,timestamp,mar_admin_info
EDITED_LINE,bigint,mar_admin_info
SCHEDULED_TIME,timestamp,mar_admin_info
SAVED_TIME,timestamp,mar_admin_info
MAR_SCHD_DTTM,timestamp,mar_admin_info
MAR_TIME_SOURCE_C,bigint,mar_admin_info
MAR_ACTION_C,varchar(65535),mar_admin_info
MAR_ENC_CSN,"decimal(38,9)",mar_admin_info
MAR_UNIT_NUM,varchar(65535),mar_admin_info
USER_ID,varchar(65535),mar_admin_info
SEC_USER_ID,varchar(65535),mar_admin_info
MAR_DOC_USER_ID,varchar(65535),mar_admin_info
SIG,varchar(65535),mar_admin_info
ROUTE_C,bigint,mar_admin_info
COMMENTS,varchar(65535),mar_admin_info
REASON_C,bigint,mar_admin_info
SITE_C,varchar(65535),mar_admin_info
INFUSION_RATE,varchar(65535),mar_admin_info
MAR_INF_RATE_UNIT_C,bigint,mar_admin_info
DOSE_UNIT_C,bigint,mar_admin_info
MAR_DURATION,varchar(65535),mar_admin_info
MAR_DURATION_UNIT_C,bigint,mar_admin_info
DEVICE_ID,varchar(65535),mar_admin_info
DEV_RECV_TIME,timestamp,mar_admin_info
IDFY_DEV_DATA_C,bigint,mar_admin_info
MAR_IMM_LINK_ID,"decimal(38,9)",mar_admin_info
REQ_FLO_REASON_C,bigint,mar_admin_info
OVRD_LINK_STATUS_C,bigint,mar_admin_info
MAR_OVRD_LNK_USR_ID,varchar(65535),mar_admin_info
FLO_DOC_MISSING_YN,varchar(65535),mar_admin_info
CHART_CORR_ID,"decimal(38,9)",mar_admin_info
MAR_ADMIN_DEPT_ID,"decimal(38,9)",mar_admin_info
MAR_COSIGN_COMPL_YN,varchar(65535),mar_admin_info
MAR_ORD_DAT,"decimal(38,9)",mar_admin_info
SCAN_MODE_YN,varchar(65535),mar_admin_info
DUE_ACTION_C,varchar(65535),mar_admin_info
MAR_BILLING_PROV_ID,varchar(65535),mar_admin_info
PAT_SUPPLIED_YN,varchar(65535),mar_admin_info
PENDING_TYPE_C,bigint,mar_admin_info
MED_OVERRIDE_COUNT,bigint,mar_admin_info
PAT_OVERRIDE_COUNT,bigint,mar_admin_info
MED_OVRIDE_ALERT_ID,"decimal(38,9)",mar_admin_info
PAT_OVRIDE_ALERT_ID,"decimal(38,9)",mar_admin_info
PAT_SCANCOMP_C,bigint,mar_admin_info
MED_SCANCOMP_C,bigint,mar_admin_info
BCMA_PAT_SCANCOMP_C,bigint,mar_admin_info
BCMA_MED_SCANCOMP_C,bigint,mar_admin_info
MAR_BLOOD_INFO_LN,bigint,mar_admin_info
WAS_TIMELY_ADMIN_C,bigint,mar_admin_info
CLIENT_SRC_C,bigint,mar_admin_info
SUBSEQUENT_PARENT,bigint,mar_admin_info
SUBSEQUENT_CHILDREN,bigint,mar_admin_info
SUBSEQUENT_INFO_DAT,bigint,mar_admin_info
CYCLIC_RATE_PARENT_LINE,bigint,mar_admin_info
DDD_VALUE,"decimal(38,9)",mar_admin_info
MORPHINE_EQUIV_MG_DOSE,"decimal(38,9)",mar_admin_info
MORPHINE_EQUIV_MG_PER_HR_RATE,"decimal(38,9)",mar_admin_info
ORIGINAL_AMOUNT,varchar(65535),mar_admin_info
ORIGINAL_UNIT_C,bigint,mar_admin_info
MAR_ORD_CONTACT_DATE_REAL,double,mar_admin_info
CUP_IDENT,varchar(65535),mar_admin_info
CUP_SCANCOMP_C,bigint,mar_admin_info
CUP_SCAN_STATUS_C,bigint,mar_admin_info
SCHEDULED_DOSE_UNIT_C,bigint,mar_admin_info
SCHEDULED_DOSE,varchar(65535),mar_admin_info
CONCENTRATION,varchar(65535),mar_admin_info
DUR_BASED_PARENT_LINE,bigint,mar_admin_info
DUR_BASED_CHILD_LINE,bigint,mar_admin_info
CYCLIC_RATE_CHILD_LINE,bigint,mar_admin_info
SCHEDULED_AMOUNT,varchar(65535),mar_admin_info
SCHEDULED_AMOUNT_UNIT_C,bigint,mar_admin_info
CUP_OVRIDE_ALERT_ID,"decimal(38,9)",mar_admin_info
BCMA_CUP_SCANCOMP_C,bigint,mar_admin_info
MULTILINE_SIG_PERIOD,varchar(65535),mar_admin_info
MULTILINE_SIG_PART,varchar(65535),mar_admin_info
MAR_PEND_USER_ID,varchar(65535),mar_admin_info
MAR_PEND_SECOND_USER_ID,varchar(65535),mar_admin_info
TCI_CONCENTRATION,varchar(65535),mar_admin_info
TCI_CONCENTRATION_UNIT_C,bigint,mar_admin_info
TCI_MODEL_C,bigint,mar_admin_info
TCI_TARGET_C,bigint,mar_admin_info
HOLD_DUR_DOSES,bigint,mar_admin_info
HOLD_DUR_INST_DTTM,timestamp,mar_admin_info
HOLD_DUR_RETURN,bigint,mar_admin_info
MAR_PSP_IDENT,varchar(65535),mar_admin_info
PSP_SCANCOMP_C,bigint,mar_admin_info
PSP_OVRIDE_ALERT_ID,"decimal(38,9)",mar_admin_info
BCMA_PSP_SCANCOMP_C,bigint,mar_admin_info
MAR_DUAL_SIGN_SOURCE_C,bigint,mar_admin_info
PENDED_DUE_ACTION_C,varchar(65535),mar_admin_info
DUR_BASED_PARENT_ORDER_ID,"decimal(38,9)",mar_admin_info
TAKEN_UTC_DTTM,timestamp,mar_admin_info
SAVED_UTC_DTTM,timestamp,mar_admin_info
MAR_ORIG_DUE_UTC_DTTM,timestamp,mar_admin_info
AN_BCMA_MED_SCANCOMP_C,bigint,mar_admin_info
DELETE_FLAG,bigint,mar_admin_info
ETL_LOAD_TS,timestamp,mar_admin_info
NOTE_ID,varchar(65535),notes_link_ord_txn
LINE,bigint,notes_link_ord_txn
CM_PHY_OWNER_ID,varchar(65535),notes_link_ord_txn
CM_LOG_OWNER_ID,varchar(65535),notes_link_ord_txn
LINKED_ORD_ID,"decimal(38,9)",notes_link_ord_txn
DELETE_FLAG,bigint,notes_link_ord_txn
ETL_LOAD_TS,timestamp,notes_link_ord_txn
IMPLANT_ID,varchar(65535),or_imp
IMPLANT_NAME,varchar(65535),or_imp
PO_NUMBER,varchar(65535),or_imp
ABBREVIATION,varchar(65535),or_imp
IMPLANT_TYPE_C,varchar(65535),or_imp
MANUFACTURER_C,varchar(65535),or_imp
STATUS_C,bigint,or_imp
SMDA_YN,varchar(65535),or_imp
ACTIVE_YN,varchar(65535),or_imp
VENDOR_DISTRIB_C,varchar(65535),or_imp
MODEL_NUMBER,varchar(65535),or_imp
SERIAL_NUMBER,varchar(65535),or_imp
LOT_NUMBER,varchar(65535),or_imp
SITE_ID,"decimal(38,9)",or_imp
COST,"decimal(38,9)",or_imp
EXPIRATION_DATE,timestamp,or_imp
RECEIVED_DATE,timestamp,or_imp
RECPT_NOTIFY_DATE,timestamp,or_imp
RETURNED_DATE,timestamp,or_imp
RETURN_NOTIF_DATE,timestamp,or_imp
DESTROYED_DATE,timestamp,or_imp
DESTROYED_NOT_DAT,timestamp,or_imp
RECALLED_DATE,timestamp,or_imp
RECALLED_NOT_DATE,timestamp,or_imp
PAT_EXPIRY_DATE,timestamp,or_imp
PAT_EXP_NOTIF_DATE,timestamp,or_imp
MULTIPLE_USE_YN,varchar(65535),or_imp
LABELS_PRNTED_YN,varchar(65535),or_imp
INVENTORY_ITEM_ID,varchar(65535),or_imp
CHARGE_CODE,varchar(65535),or_imp
CHARGE_PER_UNIT,"decimal(38,9)",or_imp
PACEMAKER_RATE,"decimal(38,9)",or_imp
IMPLANT_AREA_C,bigint,or_imp
COST_PER_UNIT,"decimal(38,9)",or_imp
PASS_THROUGH_CODE,varchar(65535),or_imp
CHARGE_CODE_EAP_ID,"decimal(38,9)",or_imp
CM_PHY_OWNER_ID,varchar(65535),or_imp
CM_LOG_OWNER_ID,varchar(65535),or_imp
IMPLANT_SIZE,varchar(65535),or_imp
PREALLOC_REC_TYPE_C,bigint,or_imp
TISSUE_TYPE_C,bigint,or_imp
PREP_START_DTTM,timestamp,or_imp
PREP_END_DTTM,timestamp,or_imp
PREP_STAFF_ID,varchar(65535),or_imp
PREP_SOLN_LOTNUM,varchar(65535),or_imp
IMPLANT_TEMP,"decimal(38,9)",or_imp
TISSUE_ICE_C,bigint,or_imp
TISSUE_RECV_DTTM,timestamp,or_imp
IMP_RECV_STAFF_ID,varchar(65535),or_imp
TISSUE_STORAGE_TEMP,"decimal(38,9)",or_imp
TISSUE_DONOR_ID,varchar(65535),or_imp
INFECTED_DATE,timestamp,or_imp
SURG_NOTIFIED_DATE,timestamp,or_imp
TISSUE_YN,varchar(65535),or_imp
MARKUP_PERCENT,"decimal(38,9)",or_imp
CHARGEABLE_YN,varchar(65535),or_imp
PREP_SOLN_EXP_DT,timestamp,or_imp
PAT_ID,varchar(65535),or_imp
IMPLANT_LAT_C,bigint,or_imp
IMP_OUTOFSRVC_DATE,timestamp,or_imp
PACE_INITIAL_YN,varchar(65535),or_imp
PACE_POCKET_LOC_C,bigint,or_imp
TEMP_PACE_YN,varchar(65535),or_imp
PACE_PREVENTION_C,bigint,or_imp
TEMP_PACE_CHAMBER_C,bigint,or_imp
RECORD_STATUS_C,bigint,or_imp
CLINICAL_TRIAL_YN,varchar(65535),or_imp
PACKAGE_INTEGRITY_C,bigint,or_imp
RET_TO_MANUF_YN,varchar(65535),or_imp
MANUF_NUM,varchar(65535),or_imp
SUP_CAT_NUM,varchar(65535),or_imp
PREP_INSTR_SOURCE_C,bigint,or_imp
STATIC_UDI,varchar(65535),or_imp
STATIC_UDI_TYPE_C,bigint,or_imp
EXTRACT_FLAG_DTTM,timestamp,or_imp
TISSUE_AUTOLOGOU_YN,varchar(65535),or_imp
EXPLANT_DISPOSITN_C,bigint,or_imp
SKIN_SUBSTITUTE_YN,varchar(65535),or_imp
SKIN_SUB_USAGE_C,bigint,or_imp
SKIN_SUB_AREA_USED,"decimal(38,9)",or_imp
SKIN_SUB_AREA_WASTE,"decimal(38,9)",or_imp
TISSUE_STORAG_ENV_C,bigint,or_imp
TISSUE_STORAG_LOC_C,bigint,or_imp
TISSUE_INSPC_RSLT_C,bigint,or_imp
RADIOACTIVE_C,bigint,or_imp
REPLACE_EXISTING_C,bigint,or_imp
TISSUE_TRCK_BARCODE,varchar(65535),or_imp
RECD_IN_OR_DTTM,timestamp,or_imp
TISSUE_BANK_C,bigint,or_imp
TISSUE_STG_END_DTTM,timestamp,or_imp
SKIN_SUB_ORIG_LEN,"decimal(38,9)",or_imp
SKIN_SUB_ORIG_WDTH,"decimal(38,9)",or_imp
SKIN_SUB_TOTAL_AREA,"decimal(38,9)",or_imp
SKIN_SUB_FRCN_USD_C,bigint,or_imp
TISSUE_EXPANDER_VOLUME,"decimal(38,9)",or_imp
REMOVE_BY_DATE,timestamp,or_imp
IMPLANT_VOLUME,"decimal(38,9)",or_imp
IMP_VOLUME_UNIT_C,bigint,or_imp
SUPPLY_TYPE_C,varchar(65535),or_imp
EXPLANT_WARRANTY_COMPLETION_DT,timestamp,or_imp
DELETE_FLAG,bigint,or_imp
ETL_LOAD_TS,timestamp,or_imp
IMPLANT_ID,varchar(65535),or_imp_explant
LINE,bigint,or_imp_explant
EXPLANTED_DATE,timestamp,or_imp_explant
EXPLANT_LOG_ID,varchar(65535),or_imp_explant
EXPL_MANF_NOTF_DT,timestamp,or_imp_explant
DISPOSITION_C,bigint,or_imp_explant
CM_PHY_OWNER_ID,varchar(65535),or_imp_explant
CM_LOG_OWNER_ID,varchar(65535),or_imp_explant
EXPLANTED_TIME,timestamp,or_imp_explant
EXPLANT_STAFF_ID,varchar(65535),or_imp_explant
NUM_EXPLANTED,bigint,or_imp_explant
EXPLANT_LOG_REF_IDENT,varchar(65535),or_imp_explant
DELETE_FLAG,bigint,or_imp_explant
ETL_LOAD_TS,timestamp,or_imp_explant
IMPLANT_ID,varchar(65535),or_imp_implant
LINE,bigint,or_imp_implant
IMPLANTED_DATE,timestamp,or_imp_implant
IMPLANT_LOG_ID,varchar(65535),or_imp_implant
MANUF_NOTIFY_DATE,timestamp,or_imp_implant
CM_PHY_OWNER_ID,varchar(65535),or_imp_implant
CM_LOG_OWNER_ID,varchar(65535),or_imp_implant
IMPLANTED_TIME,timestamp,or_imp_implant
IMP_STAFF_ID,varchar(65535),or_imp_implant
NUM_IMPLANTED,bigint,or_imp_implant
IMPLANT_LOG_REF_IDENT,varchar(65535),or_imp_implant
DELETE_FLAG,bigint,or_imp_implant
ETL_LOAD_TS,timestamp,or_imp_implant
LOG_ID,varchar(65535),or_log
LOG_NAME,varchar(65535),or_log
SURGERY_DATE,timestamp,or_log
CASE_TYPE_C,bigint,or_log
CASE_CLASS_C,bigint,or_log
TRAUMA_CASE_YN,varchar(65535),or_log
PAT_ID,varchar(65535),or_log
PAT_AGE,bigint,or_log
PAT_TYPE_C,varchar(65535),or_log
POSTOP_CONSCIOUS_C,bigint,or_log
PREOP_CONSCIOUS_C,bigint,or_log
PREOP_BED_ID,varchar(65535),or_log
PACU_BED_ID,varchar(65535),or_log
NUM_OF_PANELS,bigint,or_log
REQUEST_PERSON,varchar(65535),or_log
TOTAL_TIME_NEEDED,bigint,or_log
REFER_PROV_ID,varchar(65535),or_log
PAT_PREOP_COND_C,bigint,or_log
PAT_POSTOP_COND_C,bigint,or_log
ASA_RATING_C,varchar(65535),or_log
DISCHARGE_TO_C,bigint,or_log
DISPOSITION_TIME,timestamp,or_log
DISCHARGED_BY_ID,varchar(65535),or_log
EXPIRED_YN,varchar(65535),or_log
EXPIRED_WHERE_C,bigint,or_log
EXPIRED_TIME,timestamp,or_log
REPORTED_TO_ID,varchar(65535),or_log
REPORTED_BY_ID,varchar(65535),or_log
X_RAYS_TAKEN_YN,varchar(65535),or_log
PREOP_XRAYS_YN,varchar(65535),or_log
PREOP_VISIT_YN,varchar(65535),or_log
LATEX_ALLERGIC_YN,varchar(65535),or_log
EST_BLOOD_LOSS,"decimal(38,9)",or_log
ROOM_ID,varchar(65535),or_log
LOC_ID,"decimal(38,9)",or_log
PRIORITY_C,bigint,or_log
ADD_ON_CASE_YN,varchar(65535),or_log
STATUS_C,bigint,or_log
SERVICE_C,varchar(65535),or_log
SCHED_START_TIME,timestamp,or_log
VOID_REASON_C,bigint,or_log
TOUCHED_BY_EOD_YN,varchar(65535),or_log
CHECKIN_INSTANT,timestamp,or_log
PATIENT_ESCORT,varchar(65535),or_log
CASE_REQUEST_ID,varchar(65535),or_log
RECORD_CREATE_DATE,timestamp,or_log
REC_CREATE_USER_ID,varchar(65535),or_log
SPECIAL_NEEDS,varchar(65535),or_log
PRE_OP_DIAG,varchar(65535),or_log
POST_OP_DX,varchar(65535),or_log
ADT_CSN,bigint,or_log
BLD_LOS_UNIT,varchar(65535),or_log
RESEARCH_IND_C,bigint,or_log
PACU1_LOC_C,bigint,or_log
REASON_OVER_C,bigint,or_log
IOP_XRAYS_YN,varchar(65535),or_log
POSTOP_DEST_C,varchar(65535),or_log
IS_CONFIDENTIAL_YN,varchar(65535),or_log
PANEL1_EXCL_HX_YN,varchar(65535),or_log
PANEL2_EXCL_HX_YN,varchar(65535),or_log
PANEL3_EXCL_HX_YN,varchar(65535),or_log
PANEL4_EXCL_HX_YN,varchar(65535),or_log
PANEL5_EXCL_HX_YN,varchar(65535),or_log
ADDENDA_COUNT,bigint,or_log
REQ_BY_PHONE,varchar(65535),or_log
PATIENT_ID_VERB_YN,varchar(65535),or_log
PAT_HAS_ID_BAND_YN,varchar(65535),or_log
PAT_BLOOD_BAND_YN,varchar(65535),or_log
BLOOD_BAND_NUMBER,varchar(65535),or_log
CONSENT_CONF_BY_ID,varchar(65535),or_log
OR_REP_TO_PACU_ID,varchar(65535),or_log
REP_GIVEN_TO_OTHER,varchar(65535),or_log
DESTINATION,varchar(65535),or_log
PROPH_AB_REQ_YN,varchar(65535),or_log
WEIGHT,"decimal(38,9)",or_log
ADMIT_SOURCE_C,varchar(65535),or_log
ADMITTING_SRVC_C,varchar(65535),or_log
ADMITTING_PHYS_ID,varchar(65535),or_log
ADMIT_BED_TYPE_C,varchar(65535),or_log
INTRAOP_DISCH_TO_C,bigint,or_log
INPATIENT_DATA_ID,varchar(65535),or_log
TOTAL_COST,"decimal(38,9)",or_log
SURGEON_COST,"decimal(38,9)",or_log
ANES_STAFF_COST,"decimal(38,9)",or_log
OR_COST,"decimal(38,9)",or_log
SURG_STAFF_COST,"decimal(38,9)",or_log
SURG_EQUIP_COST,"decimal(38,9)",or_log
ANES_EQUIP_COST,"decimal(38,9)",or_log
INSTR_COST,"decimal(38,9)",or_log
PROC_COST,"decimal(38,9)",or_log
LOCATION_COST,"decimal(38,9)",or_log
STAND_ALONE_YN,varchar(65535),or_log
VOID_COMMENTS,varchar(65535),or_log
CM_PHY_OWNER_ID,varchar(65535),or_log
CM_LOG_OWNER_ID,varchar(65535),or_log
LOG_ACCEPTED_YN,varchar(65535),or_log
PROC_LEVEL_C,bigint,or_log
PROJ_END_INSTANT,timestamp,or_log
LOG_START_INSTANT,timestamp,or_log
USER_PROJ_END_TIME,timestamp,or_log
OR_TIME_EVTS_ENT_C,bigint,or_log
PROC_NOT_PERF_C,bigint,or_log
PROC_NOT_PERF_COM,varchar(65535),or_log
LOG_TYPE_C,bigint,or_log
PHASE_TWO_BED_ID,varchar(65535),or_log
PAT_SOUND_LIKE,varchar(65535),or_log
CASE_ID,varchar(65535),or_log
IS_CLINICAL_TRL_YN,varchar(65535),or_log
BLOOD_LOSS_UNIT_C,bigint,or_log
SCHED_INSTR_EDIT_YN,varchar(65535),or_log
PAT_INSTR_EDITED_YN,varchar(65535),or_log
NURSE_NOTES_EDIT_YN,varchar(65535),or_log
POSITION_NOTES_E_YN,varchar(65535),or_log
EMERG_STATUS_YN,varchar(65535),or_log
IS_JOINT_RVSN_YN,varchar(65535),or_log
RECORD_STATUS_C,bigint,or_log
FORM_ID_COUNTER,bigint,or_log
CHRGS_AT_ADDEND_YN,varchar(65535),or_log
USING_EAP_YN,varchar(65535),or_log
PRIMARY_PHYS_ID,varchar(65535),or_log
COST_BENCHMARK_USED_SUPPLY,"decimal(38,9)",or_log
COST_BENCHMARK_USED_IMPLANT,"decimal(38,9)",or_log
DELETE_FLAG,bigint,or_log
ETL_LOAD_TS,timestamp,or_log
ITEM_ID,varchar(65535),or_sply_manfactr
LINE,bigint,or_sply_manfactr
MANUFACTURER_C,varchar(65535),or_sply_manfactr
MAN_CTLG_NUM,varchar(65535),or_sply_manfactr
MAN_PACK_PRICE,double,or_sply_manfactr
MAN_PACK_TYPE_C,varchar(65535),or_sply_manfactr
MAN_PACK_RATIO,bigint,or_sply_manfactr
CM_PHY_OWNER_ID,varchar(65535),or_sply_manfactr
CM_LOG_OWNER_ID,varchar(65535),or_sply_manfactr
DELETE_FLAG,bigint,or_sply_manfactr
ETL_LOAD_TS,timestamp,or_sply_manfactr
ORDER_MED_ID,"decimal(38,9)",order_med
PAT_ID,varchar(65535),order_med
PAT_ENC_DATE_REAL,double,order_med
PAT_ENC_CSN_ID,"decimal(38,9)",order_med
ORDERING_DATE,timestamp,order_med
ORDER_CLASS_C,varchar(65535),order_med
PHARMACY_ID,"decimal(38,9)",order_med
COSIGNER_USER_ID,varchar(65535),order_med
ORD_CREATR_USER_ID,varchar(65535),order_med
MEDICATION_ID,"decimal(38,9)",order_med
DESCRIPTION,varchar(65535),order_med
SIG,varchar(65535),order_med
DOSAGE,varchar(65535),order_med
QUANTITY,varchar(65535),order_med
REFILLS,varchar(65535),order_med
START_DATE,timestamp,order_med
END_DATE,timestamp,order_med
DISP_AS_WRITTEN_YN,varchar(65535),order_med
RSN_FOR_DISCON_C,bigint,order_med
MED_PRESC_PROV_ID,varchar(65535),order_med
NONFRM_XCPT_CD_C,bigint,order_med
PANEL_MED_ID,"decimal(38,9)",order_med
SERV_AREA_ID,"decimal(38,9)",order_med
UPDATE_DATE,timestamp,order_med
ORDER_INST,timestamp,order_med
DISPLAY_NAME,varchar(65535),order_med
AS_MEDICATION_ID,"decimal(38,9)",order_med
HV_HOSPITALIST_YN,varchar(65535),order_med
PROV_STATUS,varchar(65535),order_med
ORDER_PRIORITY_C,bigint,order_med
COSIGN_AUTH_TIME,timestamp,order_med
COSIGN_USER_ID,varchar(65535),order_med
MED_ROUTE_C,bigint,order_med
DISCON_USER_ID,varchar(65535),order_med
DISCON_TIME,timestamp,order_med
CHNG_ORDER_MED_ID,"decimal(38,9)",order_med
PEND_APPR_USER_ID,varchar(65535),order_med
PEND_APPR_FLAG,varchar(65535),order_med
PEND_REF_REAS_C,bigint,order_med
HV_DISCR_FREQ_ID,varchar(65535),order_med
HV_DISCRETE_DOSE,varchar(65535),order_med
HV_DOSE_UNIT_C,bigint,order_med
ORDERING_MODE,varchar(65535),order_med
HV_IS_SELF_ADM_YN,varchar(65535),order_med
ORDER_START_TIME,timestamp,order_med
ORDER_END_TIME,timestamp,order_med
HV_VERBAL_YN,varchar(65535),order_med
HV_VERBAL_PROV_ID,varchar(65535),order_med
HV_VBL_CSG_USER_ID,varchar(65535),order_med
HV_VBL_MSG_USER_ID,varchar(65535),order_med
VERB_CSGN_TIME,timestamp,order_med
NON_FORMULARY_YN,varchar(65535),order_med
CM_PHY_OWNER_ID,varchar(65535),order_med
CM_LOG_OWNER_ID,varchar(65535),order_med
ORDER_STATUS_C,bigint,order_med
WORKSTATION_ID,varchar(65535),order_med
AUTHRZING_PROV_ID,varchar(65535),order_med
ORD_PROV_ID,varchar(65535),order_med
RX_SESSRPT_DONE_YN,varchar(65535),order_med
MIN_DISCRETE_DOSE,"decimal(38,9)",order_med
MAX_DISCRETE_DOSE,"decimal(38,9)",order_med
DOSE_UNIT_C,bigint,order_med
IS_PENDING_ORD_YN,varchar(65535),order_med
BULK_DISP_YN,varchar(65535),order_med
PROVIDER_TYPE_C,bigint,order_med
PAT_LOC_ID,"decimal(38,9)",order_med
MODIFY_TRACK_C,varchar(65535),order_med
SPECIFIED_FIRST_TM,timestamp,order_med
SCHED_START_TM,timestamp,order_med
ACT_ORDER_C,bigint,order_med
PAT_CSN_ID,"decimal(38,9)",order_med
EXP_AFT_START_DATE,timestamp,order_med
EXP_BEF_END_DATE,timestamp,order_med
MED_COMMENTS,varchar(65535),order_med
USER_SEL_MED_ID,"decimal(38,9)",order_med
